State time, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z, Encoder angle, Encoder velocity, Encoder acceleration, Motor voltage, Motor current, Battery voltage, Battery current, Ankle angle, Ankle vel, Percent Gait, Heelstrike Armed, Segmentation Trigger, Expected Duration, Current Command, Torque Command, Soft Sensor Time, Hip Soft Sensor, Knee Soft Sensor, MHE Percent Gait, 
 448173,-398,58,8142,-13,11,31,9822,-2,1,5168,0,174,86,5054,0,-1,0,0,-1,400,56.0,40088.0,81.06,81.84,-1,
 448193,-434,26,8192,-19,17,27,9822,2,-4,5160,-1,182,60,5054,0,-1,0,0,-1,400,56.0,40104.0,81.06,81.95,-1,
 448213,-424,66,8148,-15,12,22,9822,1,0,5168,1,173,25,5054,0,-1,0,0,-1,400,56.0,40120.0,81.06,81.84,-1,
 448233,-414,60,8166,-16,15,26,9820,-5,0,5160,1,177,8,5054,0,-1,0,0,-1,400,56.0,40137.0,81.06,81.84,-1,
 448243,-416,30,8162,-14,17,27,9821,1,0,5168,3,179,11,5054,0,-1,0,0,-1,400,56.0,40153.0,80.95,81.95,-1,
 448263,-420,38,8200,-15,11,29,9822,2,2,5160,1,178,43,5054,0,-1,0,0,-1,400,56.0,40171.0,81.06,81.84,-1,
 448273,-432,50,8146,-13,11,23,9822,5,4,5160,4,176,39,5053,0,-1,0,0,-1,400,56.0,40187.0,81.06,81.95,-1,
 448283,-472,72,8162,-8,17,30,9820,-2,3,5168,0,178,34,5054,0,-1,0,0,-1,400,56.0,40203.0,81.06,81.95,-1,
 448313,-420,34,8154,-16,16,23,9821,-12,-3,5160,5,174,62,5053,0,-1,0,0,-1,400,56.0,40220.0,81.06,81.95,-1,
 448333,-442,56,8172,-19,13,22,9822,0,3,5168,4,182,71,5053,0,-1,0,0,-1,400,56.0,40237.0,81.06,81.95,-1,
 448343,-440,66,8156,-23,12,23,9821,4,3,5168,2,182,79,5053,0,-1,0,0,-1,400,56.0,40254.0,81.06,81.95,-1,
 448373,-422,40,8172,-19,15,27,9823,0,-2,5168,4,182,33,5053,0,-1,0,0,-1,400,56.0,40286.0,81.06,81.95,-1,
 448393,-412,64,8162,-12,15,24,9821,-1,2,5160,-1,182,73,5054,0,-1,0,0,-1,400,56.0,40303.0,81.06,81.95,-1,
 448413,-432,88,8164,-22,16,27,9821,2,2,5160,1,177,25,5055,0,-1,0,0,-1,400,56.0,40320.0,81.06,81.95,-1,
 448433,-398,58,8182,-18,18,30,9821,-5,0,5168,1,177,18,5053,0,-1,0,0,-1,400,56.0,40336.0,81.06,81.95,-1,
 448443,-412,62,8180,-16,14,26,9821,-3,3,5160,2,179,26,5053,0,-1,0,0,-1,400,56.0,40353.0,81.06,81.95,-1,
 448463,-422,78,8162,-14,13,24,9822,5,-2,5168,2,174,9,5052,0,-1,0,0,-1,400,56.0,40369.0,81.06,81.95,-1,
 448473,-394,66,8180,-17,15,28,9822,5,2,5168,4,170,3,5053,0,-1,0,0,-1,400,56.0,40386.0,81.06,81.95,-1,
 448493,-410,82,8150,-15,17,29,9823,8,-1,5160,0,177,27,5054,0,-1,0,0,-1,400,56.0,40403.0,81.06,81.95,-1,
 448513,-396,72,8164,-19,12,34,9821,-2,-3,5168,-2,178,48,5053,0,-1,0,0,-1,400,56.0,40419.0,81.06,81.95,-1,
 448533,-404,56,8154,-16,16,28,9822,3,-2,5160,4,174,18,5054,0,-1,0,0,-1,400,56.0,40436.0,81.06,81.95,-1,
 448543,-416,66,8170,-14,16,24,9822,5,4,5168,1,175,25,5053,0,-1,0,0,-1,400,56.0,40470.0,81.06,81.95,-1,
 448573,-442,56,8178,-13,14,24,9822,4,1,5160,4,179,71,5054,0,-1,0,0,-1,400,56.0,40486.0,81.06,81.95,-1,
 448593,-416,78,8176,-18,17,28,9822,0,2,5168,0,182,72,5055,0,-1,0,0,-1,400,56.0,40502.0,81.06,81.95,-1,
 448603,-420,40,8170,-18,15,26,9821,0,2,5160,3,179,23,5054,0,-1,0,0,-1,400,56.0,40519.0,81.06,81.95,-1,
 448613,-370,96,8154,-21,15,28,9822,3,5,5160,3,176,62,5054,0,-1,0,0,-1,400,56.0,40553.0,81.06,81.95,-1,
 448623,-406,80,8438,-12,16,24,9820,-6,6,5168,4,178,76,5053,0,-1,0,0,-1,400,56.0,40569.0,81.06,81.95,-1,
 448653,-404,62,8216,-19,12,27,9821,0,4,5160,0,179,65,5053,0,-1,0,0,-1,400,56.0,40585.0,81.06,81.95,-1,
 448693,-390,96,8152,-17,15,24,9821,1,3,5168,4,180,78,5053,0,-1,0,0,-1,400,56.0,40602.0,81.06,81.95,-1,
 448703,-400,42,8230,-16,17,28,9823,0,5,5160,3,189,97,5054,0,-1,0,0,-1,400,56.0,40619.0,81.06,81.95,-1,
 448723,-392,56,8152,-14,14,23,9820,-3,1,5168,2,184,80,5053,0,-1,0,0,-1,400,56.0,40635.0,81.06,81.95,-1,
 448743,-394,58,8170,-17,18,27,9821,-1,-3,5176,2,179,58,5054,0,-1,0,0,-1,400,56.0,40652.0,81.06,81.95,-1,
 448753,-420,38,8162,-15,19,27,9821,-5,2,5168,2,179,56,5054,0,-1,0,0,-1,400,56.0,40668.0,80.95,81.84,-1,
 448773,-412,66,8140,-15,15,27,9822,-1,2,5168,5,174,69,5054,0,-1,0,0,-1,400,56.0,40685.0,81.06,81.84,-1,
 448793,-380,50,8162,-17,14,23,9821,-3,-1,5168,0,177,61,5054,0,-1,0,0,-1,400,56.0,40702.0,80.95,81.84,-1,
 448813,-412,44,8188,-13,11,24,9821,-3,1,5168,6,175,84,5054,0,-1,0,0,-1,400,56.0,40718.0,80.95,81.84,-1,
 448833,-418,76,8154,-15,11,27,9822,0,3,5168,4,176,50,5054,0,-1,0,0,-1,400,56.0,40735.0,81.06,81.84,-1,
 448843,-442,74,8154,-14,13,25,9822,6,2,5168,5,176,58,5054,0,-1,0,0,-1,400,56.0,40751.0,81.06,81.73,-1,
 448853,-416,70,8156,-12,17,24,9822,1,1,5168,4,175,78,5054,0,-1,0,0,-1,400,56.0,40769.0,80.95,81.73,-1,
 448873,-422,76,8160,-14,15,26,9822,0,4,5168,4,176,50,5054,0,-1,0,0,-1,400,56.0,40785.0,80.95,81.73,-1,
 448893,-410,68,8174,-16,15,28,9821,-1,-2,5176,0,179,72,5053,0,-1,0,0,-1,400,56.0,40801.0,80.95,81.61,-1,
 448913,-422,48,8172,-18,14,28,9822,4,4,5160,1,179,78,5055,0,-1,0,0,-1,400,56.0,40818.0,80.95,81.73,-1,
 448923,-398,58,8174,-15,16,30,9821,1,0,5168,8,182,82,5055,0,-1,0,0,-1,400,56.0,40834.0,80.95,81.73,-1,
 448933,-390,80,8164,-16,12,23,9821,-2,-3,5168,3,187,103,5054,0,-1,0,0,-1,400,56.0,40834.0,80.95,81.73,-1,
 448943,-414,46,8168,-15,13,25,9821,0,-1,5176,5,182,64,5054,0,-1,0,0,-1,400,56.0,40852.0,80.95,81.61,-1,
 448963,-410,46,8176,-13,12,24,9821,-2,-2,5160,1,184,40,5054,0,-1,0,0,-1,400,56.0,40868.0,80.95,81.61,-1,
 448973,-408,66,8166,-15,17,25,9821,2,0,5160,8,184,59,5053,0,-1,0,0,-1,400,56.0,40884.0,80.95,81.61,-1,
 448993,-414,44,8174,-17,12,29,9822,8,3,5176,0,173,23,5054,0,-1,0,0,-1,400,56.0,40901.0,80.95,81.61,-1,
 449013,-396,66,8180,-16,13,25,9821,-4,-1,5168,1,180,45,5053,0,-1,0,0,-1,400,56.0,40918.0,80.95,81.73,-1,
 449023,-442,54,8166,-11,13,28,9822,-3,-3,5168,4,176,65,5054,0,-1,0,0,-1,400,56.0,40934.0,81.06,81.61,-1,
 449043,-416,38,8166,-13,13,31,9821,1,2,5168,4,180,40,5054,0,-1,0,0,-1,400,56.0,40951.0,81.06,81.61,-1,
 449063,-398,46,8156,-18,10,25,9821,0,-3,5168,-1,182,64,5053,0,-1,0,0,-1,400,56.0,40967.0,81.17,81.61,-1,
 449083,-432,70,8150,-16,11,28,9821,2,3,5160,2,179,49,5054,0,-1,0,0,-1,400,56.0,41001.0,81.06,81.61,-1,
 449113,-450,74,8162,-17,17,29,9821,0,-1,5160,2,174,71,5055,0,-1,0,0,-1,400,56.0,41017.0,81.06,81.61,-1,
 449133,-386,42,8186,-13,11,31,9821,2,-4,5168,7,177,124,5054,0,-1,0,0,-1,400,56.0,41034.0,81.06,81.5,-1,
 449143,-408,66,8172,-12,14,26,9823,5,1,5176,4,178,140,5053,0,-1,0,0,-1,400,56.0,41050.0,81.06,81.61,-1,
 449163,-400,70,8168,-17,12,25,9821,-2,0,5168,1,174,35,5054,0,-1,0,0,-1,400,56.0,41068.0,81.06,81.61,-1,
 449173,-422,72,8140,-14,17,28,9821,3,-3,5176,4,174,7,5053,0,-1,0,0,-1,400,56.0,41084.0,81.06,81.5,-1,
 449183,-406,62,8162,-17,12,27,9821,-3,-3,5168,2,177,52,5054,0,-1,0,0,-1,400,56.0,41100.0,81.06,81.61,-1,
 449213,-436,48,8184,-19,15,28,9821,0,3,5168,0,184,114,5054,0,-1,0,0,-1,400,56.0,41117.0,81.06,81.5,-1,
 449223,-416,32,8176,-20,16,29,9823,3,0,5176,6,184,115,5054,0,-1,0,0,-1,400,56.0,41133.0,81.06,81.61,-1,
 449243,-428,62,8160,-14,17,24,9822,3,1,5168,0,176,68,5054,0,-1,0,0,-1,400,56.0,41151.0,81.06,81.61,-1,
 449293,-434,82,8190,-16,10,25,9820,-5,1,5168,1,177,70,5053,0,-1,0,0,-1,400,56.0,41200.0,80.95,81.5,-1,
 449303,-402,68,8164,-17,17,26,9822,1,3,5168,3,183,83,5054,0,-1,0,0,-1,400,56.0,41216.0,80.95,81.5,-1,
 449313,-416,46,8152,-18,15,28,9821,3,-4,5168,0,182,71,5053,0,-1,0,0,-1,400,56.0,41233.0,80.95,81.39,-1,
 449343,-404,70,8182,-12,15,27,9821,-2,3,5160,-3,180,61,5053,0,-1,0,0,-1,400,56.0,41250.0,80.95,81.39,-1,
 449353,-424,46,8156,-15,16,26,9822,2,-1,5168,7,182,75,5053,0,-1,0,0,-1,400,56.0,41266.0,80.95,81.39,-1,
 449363,-412,78,8166,-14,15,28,9822,5,3,5168,1,181,105,5054,0,-1,0,0,-1,400,56.0,41283.0,80.95,81.28,-1,
 449373,-404,80,8174,-17,14,26,9821,-5,4,5176,5,184,75,5054,0,-1,0,0,-1,400,56.0,41300.0,80.84,81.28,-1,
 449393,-434,62,8126,-16,15,30,9821,1,-2,5168,0,187,68,5054,0,-1,0,0,-1,400,56.0,41316.0,80.73,81.28,-1,
 449423,-444,62,8166,-20,12,29,9822,2,1,5168,4,176,31,5055,0,-1,0,0,-1,400,56.0,41333.0,80.84,81.28,-1,
 449433,-424,66,8160,-14,8,28,9822,2,0,5168,5,177,24,5054,0,-1,0,0,-1,400,56.0,41349.0,80.84,81.28,-1,
 449453,-418,60,8162,-17,15,25,9821,4,4,5168,4,173,56,5053,0,-1,0,0,-1,400,56.0,41366.0,80.95,81.28,-1,
 449463,-420,50,8156,-19,15,27,9821,-2,0,5168,1,172,56,5053,0,-1,0,0,-1,400,56.0,41366.0,80.95,81.28,-1,
 449473,-440,70,8164,-18,13,25,9821,0,2,5176,1,175,78,5054,0,-1,0,0,-1,400,56.0,41383.0,80.95,81.39,-1,
 449493,-432,62,8180,-10,13,30,9822,-1,-4,5160,2,178,89,5054,0,-1,0,0,-1,400,56.0,41399.0,80.95,81.39,-1,
 449513,-430,70,8174,-14,11,26,9821,-2,-4,5168,1,179,56,5053,0,-1,0,0,-1,400,56.0,41416.0,80.95,81.28,-1,
 449523,-430,82,8168,-16,7,26,9821,3,1,5168,8,182,56,5054,0,-1,0,0,-1,400,56.0,41432.0,80.95,81.17,-1,
 449543,-390,46,8132,-18,19,27,9821,5,6,5160,4,181,49,5053,0,-1,0,0,-1,400,56.0,41450.0,80.84,81.17,-1,
 449563,-412,52,8160,-12,14,29,9821,-2,2,5168,0,179,50,5054,0,-1,0,0,-1,400,56.0,41466.0,80.84,81.17,-1,
 449573,-396,54,8162,-13,20,27,9820,0,4,5176,4,178,42,5054,0,-1,0,0,-1,400,56.0,41499.0,80.84,81.17,-1,
 449583,-414,74,8176,-15,14,22,9821,0,-3,5168,4,176,66,5053,0,-1,0,0,-1,400,56.0,41515.0,80.84,81.06,-1,
 449613,-424,64,8138,-19,17,27,9821,-1,-1,5168,5,185,107,5054,0,-1,0,0,-1,400,56.0,41533.0,80.95,81.06,-1,
 449633,-408,52,8156,-12,15,27,9820,-7,-3,5168,4,184,97,5054,0,-1,0,0,-1,400,56.0,41549.0,80.95,80.95,-1,
 449653,-440,66,8170,-11,12,32,9821,0,-3,5168,4,182,70,5055,0,-1,0,0,-1,400,56.0,41565.0,80.95,80.84,-1,
 449673,-420,38,8182,-13,19,25,9820,3,-6,5168,5,179,78,5054,0,-1,0,0,-1,400,56.0,41582.0,80.95,80.84,-1,
 449693,-418,54,8154,-18,13,25,9821,3,-2,5160,0,177,60,5054,0,-1,0,0,-1,400,56.0,41598.0,80.95,81.17,-1,
 449713,-532,100,8188,-16,11,24,9821,2,-4,5160,1,176,66,5053,0,-1,0,0,-1,400,56.0,41615.0,80.84,81.5,-1,
 449723,-430,56,8164,-19,13,31,9821,-3,1,5160,4,176,56,5054,0,-1,0,0,-1,400,56.0,41632.0,80.84,81.5,-1,
 449743,-418,64,8178,-17,17,25,9821,0,-1,5160,2,181,50,5054,0,-1,0,0,-1,400,56.0,41648.0,80.84,81.39,-1,
 449773,-414,-30,8222,-17,17,26,9822,8,3,5160,4,176,84,5054,0,-1,0,0,-1,400,56.0,41682.0,80.62,81.5,-1,
 449793,-480,42,8122,-12,15,24,9821,-1,1,5160,4,176,52,5054,0,-1,0,0,-1,400,56.0,41698.0,80.73,82.06,-1,
 449823,-386,80,8142,-17,14,25,9822,-1,3,5168,2,180,77,5054,0,-1,0,0,-1,400,56.0,41731.0,80.95,82.06,-1,
 449833,-406,50,8146,-9,16,27,9821,-5,-2,5176,2,178,76,5053,0,-1,0,0,-1,400,56.0,41748.0,80.95,81.95,-1,
 449853,-404,86,8132,-18,13,23,9821,-2,2,5160,3,178,82,5054,0,-1,0,0,-1,400,56.0,41781.0,80.84,81.95,-1,
 449883,-418,56,8162,-18,17,24,9822,3,1,5168,4,177,65,5053,0,-1,0,0,-1,400,56.0,41798.0,80.84,81.95,-1,
 449903,-414,72,8182,-17,21,28,9822,3,1,5160,1,176,18,5054,0,-1,0,0,-1,400,56.0,41832.0,80.84,81.95,-1,
 449933,-404,66,8156,-18,11,26,9822,-4,-1,5168,5,179,88,5054,0,-1,0,0,-1,400,56.0,41848.0,80.95,82.06,-1,
 449953,-408,76,8160,-15,15,24,9821,-4,2,5168,3,179,77,5053,0,-1,0,0,-1,400,56.0,41864.0,80.84,82.06,-1,
 449963,-448,70,8170,-15,10,24,9821,-1,0,5168,0,179,88,5054,0,-1,0,0,-1,400,56.0,41881.0,80.84,81.95,-1,
 449983,-438,64,8164,-21,12,25,9821,0,2,5168,0,175,33,5053,0,-1,0,0,-1,400,56.0,41897.0,80.84,82.06,-1,
 450013,-422,54,8168,-17,18,26,9820,-5,0,5168,4,176,51,5053,0,-1,0,0,-1,400,56.0,41914.0,80.84,82.06,-1,
 450023,-396,32,8170,-19,17,24,9822,0,-5,5168,4,176,43,5053,0,-1,0,0,-1,400,56.0,41931.0,80.84,82.06,-1,
 450043,-406,54,8160,-20,15,23,9821,-1,-1,5160,3,178,28,5053,0,-1,0,0,-1,400,56.0,41947.0,80.95,81.95,-1,
 450073,-386,72,8144,-18,15,25,9821,-1,4,5160,9,177,57,5053,0,-1,0,0,-1,400,56.0,41997.0,80.84,82.4,-1,
 450093,-408,40,8166,-18,10,25,9820,-1,-3,5160,0,184,86,5054,0,-1,0,0,-1,400,56.0,42014.0,80.84,82.4,-1,
 450113,-432,98,8180,-16,10,23,9822,0,-3,5168,3,182,103,5054,0,-1,0,0,-1,400,56.0,42030.0,80.95,82.52,-1,
 450133,-448,54,8160,-15,7,26,9821,4,4,5176,3,176,89,5054,0,-1,0,0,-1,400,56.0,42047.0,80.95,82.4,-1,
 450153,-470,54,8108,-23,16,29,9822,-6,-2,5160,6,177,23,5054,0,-1,0,0,-1,400,56.0,42064.0,80.84,82.29,-1,
 450163,-406,42,8168,-15,13,24,9821,-4,0,5160,2,180,31,5054,0,-1,0,0,-1,400,56.0,42080.0,80.84,82.29,-1,
 450193,-398,64,8178,-15,9,26,9820,-2,-1,5160,3,183,92,5054,0,-1,0,0,-1,400,56.0,42097.0,80.84,82.29,-1,
 450203,-420,74,8154,-20,16,28,9822,5,-2,5160,1,184,91,5054,0,-1,0,0,-1,400,56.0,42113.0,80.84,82.4,-1,
 450223,-392,44,8170,-13,15,28,9822,3,4,5168,1,182,119,5054,0,-1,0,0,-1,400,56.0,42129.0,80.84,82.29,-1,
 450233,-426,62,8158,-18,17,27,9821,-5,-3,5176,3,182,115,5054,0,-1,0,0,-1,400,56.0,42147.0,80.73,82.29,-1,
 450263,-408,190,8160,-21,19,151,9821,-1,-2,5168,2,175,42,5054,0,-1,0,0,-1,400,56.0,42180.0,80.62,82.06,-1,
 450273,-458,98,8144,-26,16,250,9821,2,-4,5160,4,180,53,5054,0,-1,0,0,-1,400,56.0,42196.0,80.62,81.95,-1,
 450303,-568,-32,8158,-14,14,130,9822,3,-3,5152,4,185,76,5054,0,-1,0,0,-1,400,56.0,42213.0,80.62,81.95,-1,
 450313,-434,68,8210,-16,10,23,9821,-2,3,5168,4,184,90,5054,0,-1,0,0,-1,400,56.0,42246.0,80.62,81.84,-1,
 450333,-376,46,8136,-13,16,28,9822,0,-1,5168,4,184,97,5055,0,-1,0,0,-1,400,56.0,42263.0,80.62,81.84,-1,
 450353,-402,58,8168,-19,16,24,9824,8,-4,5152,1,183,115,5055,0,-1,0,0,-1,400,56.0,42280.0,80.73,81.84,-1,
 450373,-484,122,8110,-23,14,27,9821,-2,-3,5168,2,181,120,5053,0,-1,0,0,-1,400,56.0,42296.0,80.84,81.95,-1,
 450403,-412,46,8164,-17,12,25,9821,-1,2,5160,5,184,118,5055,0,-1,0,0,-1,400,56.0,42313.0,80.95,82.18,-1,
 450423,-376,36,8254,-17,14,27,9821,0,2,5160,7,180,103,5054,0,-1,0,0,-1,400,56.0,42329.0,80.95,82.29,-1,
 450433,-350,58,8194,-19,15,26,9822,3,3,5176,6,177,69,5055,0,-1,0,0,-1,400,56.0,42346.0,81.06,82.29,-1,
 450443,-376,48,8174,-15,19,26,9821,-8,2,5160,3,180,54,5055,0,-1,0,0,-1,400,56.0,42363.0,81.06,82.4,-1,
 450463,-436,88,8186,-15,14,24,9822,-4,1,5168,3,183,69,5054,0,-1,0,0,-1,400,56.0,42379.0,81.06,82.4,-1,
 450483,-392,86,8244,-21,21,26,9821,-3,-3,5168,2,179,76,5053,0,-1,0,0,-1,400,56.0,42396.0,80.84,82.4,-1,
 450503,-498,70,8074,-18,6,26,9822,-3,0,5152,3,184,94,5054,0,-1,0,0,-1,400,56.0,42412.0,80.84,82.4,-1,
 450513,-490,96,8154,-16,14,25,9821,-1,-2,5176,5,175,94,5054,0,-1,0,0,-1,400,56.0,42479.0,81.06,82.29,-1,
 450523,-366,32,8218,-15,18,30,9823,3,1,5168,3,176,73,5054,0,-1,0,0,-1,400,56.0,42512.0,81.17,82.4,-1,
 450543,-348,150,8148,-18,15,112,9823,2,-2,5168,0,179,51,5054,0,-1,0,0,-1,400,56.0,42529.0,81.17,82.52,-1,
 450613,-714,-94,8248,2,-34,-134,9821,1,1,5176,3,181,63,5054,0,-1,0,0,-1,400,56.0,42545.0,81.06,82.52,-1,
 450623,-468,-248,8342,45,-203,-194,9822,1,-1,5160,2,182,58,5054,0,-1,0,0,-1,400,56.0,42562.0,81.06,82.63,-1,
 450643,-472,-330,8294,147,-561,-476,9820,-2,-4,5160,0,182,67,5054,0,-1,0,0,-1,400,56.0,42579.0,81.06,82.75,-1,
 450663,-644,6,8012,216,-834,-547,9822,7,0,5176,2,181,82,5055,0,-1,0,0,-1,400,56.0,42595.0,81.17,82.86,-1,
 450673,-266,432,8308,245,-960,-425,9821,2,-2,5168,5,179,91,5054,0,-1,0,0,-1,400,56.0,42612.0,81.06,82.98,-1,
 450703,-2,242,8220,276,-1107,-287,9822,0,1,5152,6,179,70,5054,0,-1,0,0,-1,400,56.0,42628.0,81.06,83.09,-1,
 450733,-78,-244,7294,53,-80,-157,9823,13,3,5168,4,174,67,5054,0,-1,0,0,-1,400,56.0,42645.0,81.06,83.09,-1,
 450753,318,-128,8894,143,125,-142,9820,-5,-2,5152,5,178,29,5054,0,-1,0,0,-1,400,56.0,42662.0,81.17,83.09,-1,
 450763,0,164,8790,223,-26,-133,9822,4,8,5176,1,175,29,5054,0,-1,0,0,-1,400,56.0,42678.0,81.39,83.33,-1,
 450783,-172,792,7934,280,-32,-138,9820,-4,-1,5168,-1,173,44,5054,0,-1,0,0,-1,400,56.0,42695.0,81.39,83.44,-1,
 450803,-564,340,7288,60,-3,-74,9821,5,-3,5168,2,174,28,5054,0,-1,0,0,-1,400,56.0,42711.0,81.5,83.68,-1,
 450823,-292,-540,8056,-61,17,14,9821,-3,-3,5168,-2,182,86,5055,0,-1,0,0,-1,400,56.0,42729.0,81.5,83.91,-1,
 450833,-426,-526,8504,-29,23,55,9822,2,0,5168,-1,185,66,5054,0,-1,0,0,-1,400,56.0,42745.0,81.5,84.03,-1,
 450853,-212,292,8282,64,41,120,9821,-1,-4,5160,1,174,37,5054,0,-1,0,0,-1,400,56.0,42761.0,81.5,84.15,-1,
 450883,226,480,7946,71,-76,-26,9821,-4,-6,5160,3,177,42,5054,0,-1,0,0,-1,400,56.0,42794.0,81.5,84.51,-1,
 450903,-76,626,8090,32,27,-46,9821,-3,5,5168,2,189,111,5055,0,-1,0,0,-1,400,56.0,42811.0,81.39,84.63,-1,
 450923,-4,634,7756,-65,25,-82,9820,-9,-4,5168,8,183,81,5054,0,-1,0,0,-1,400,56.0,42828.0,81.39,84.75,-1,
 450933,106,304,8100,-116,22,-109,9821,-5,0,5168,5,174,12,5055,0,-1,0,0,-1,400,56.0,42861.0,81.5,84.99,-1,
 450943,2,218,8370,-101,11,-122,9821,-3,-4,5160,0,172,18,5055,0,-1,0,0,-1,400,56.0,42877.0,81.39,85.11,-1,
 450963,-68,-258,8436,-8,7,-152,9821,2,5,5160,5,172,14,5055,0,-1,0,0,-1,400,56.0,42894.0,81.5,85.36,-1,
 450983,-322,-134,8192,49,0,-121,9823,3,-4,5168,2,175,39,5054,0,-1,0,0,-1,400,56.0,42911.0,81.5,85.6,-1,
 451013,-256,392,8096,6,-18,-44,9822,-1,-7,5168,4,179,57,5054,0,-1,0,0,-1,400,56.0,42927.0,81.5,85.85,-1,
 451033,-8,164,8170,-16,5,-67,9821,-1,-3,5160,5,177,46,5055,0,-1,0,0,-1,400,56.0,42944.0,81.5,86.1,-1,
 451053,-72,-118,8354,21,24,-104,9821,3,2,5168,2,182,88,5055,0,-1,0,0,-1,400,56.0,42961.0,81.5,86.47,-1,
 451063,4,-228,8192,25,34,-118,9822,1,2,5168,4,186,69,5055,0,-1,0,0,-1,400,56.0,42977.0,81.5,86.85,-1,
 451083,-340,328,8122,35,-22,-120,9822,3,4,5168,2,183,62,5054,0,-1,0,0,-1,400,56.0,42994.0,81.5,87.23,-1,
 451103,38,562,8152,25,-26,-150,9821,-6,-3,5168,2,180,19,5054,0,-1,0,0,-1,400,56.0,43010.0,81.5,87.49,-1,
 451113,-52,-124,8274,61,-7,-176,9821,3,0,5168,5,182,44,5055,0,-1,0,0,-1,400,56.0,43027.0,81.39,88.0,-1,
 451123,-212,-374,8338,84,-4,-191,9822,0,-2,5168,1,180,89,5055,0,-1,0,0,-1,400,56.0,43044.0,81.39,88.53,-1,
 451133,-106,-374,8150,93,60,-174,9822,0,-4,5168,2,182,100,5053,0,-1,0,0,-1,400,56.0,43060.0,81.39,89.06,-1,
 451153,-318,-220,8016,54,-11,-157,9821,-6,0,5160,3,182,97,5055,0,-1,0,0,-1,400,56.0,43077.0,81.39,89.86,-1,
 451163,-52,-82,7872,31,62,-138,9821,2,-2,5160,3,179,76,5055,0,-1,0,0,-1,400,56.0,43109.0,81.5,91.1,-1,
 451203,-22,-624,8216,122,3,-220,9822,5,2,5160,2,176,26,5054,0,-1,0,0,-1,400,56.0,43127.0,81.39,91.8,-1,
 451223,-420,-358,8288,158,-13,-110,9820,-10,-4,5160,0,175,32,5054,0,-1,0,0,-1,400,56.0,43143.0,81.28,92.51,-1,
 451243,-50,276,8174,102,46,77,9821,-1,2,5160,-1,182,49,5054,0,-1,0,0,-1,400,56.0,43160.0,81.17,93.09,-1,
 451263,242,1876,7688,3,92,265,9821,0,2,5160,3,185,93,5054,0,-1,0,0,-1,400,56.0,43176.0,81.06,93.24,-1,
 451273,-128,2706,7698,-54,52,303,9821,-2,-1,5168,6,181,73,5054,0,-1,0,0,-1,400,56.0,43193.0,81.17,93.24,-1,
 451293,-316,2618,7810,-122,21,145,9821,-2,1,5168,0,183,106,5054,0,-1,0,0,-1,400,56.0,43210.0,81.17,92.95,-1,
 451313,252,2056,7760,-198,43,-33,9821,4,-1,5168,3,189,106,5054,0,-1,0,0,-1,400,56.0,43226.0,81.17,92.37,-1,
 451333,52,2010,8152,-245,-28,-122,9822,2,5,5168,2,184,94,5054,0,-1,0,0,-1,400,56.0,43243.0,81.17,91.52,-1,
 451353,-68,-50,8410,-174,-66,-220,9820,-5,-4,5160,3,183,57,5054,0,-1,0,0,-1,400,56.0,43260.0,81.28,90.96,-1,
 451363,-4,-220,8880,-113,107,-239,9822,-1,0,5160,3,173,29,5054,0,-1,0,0,-1,400,56.0,43276.0,81.28,90.13,-1,
 451393,-544,-678,8638,96,17,-169,9821,-7,1,5168,-1,181,56,5055,0,-1,0,0,-1,400,56.0,43309.0,81.39,88.66,-1,
 451413,-550,-1292,8312,129,34,-76,9821,3,-1,5168,0,177,70,5055,0,-1,0,0,-1,400,56.0,43326.0,81.39,88.0,-1,
 451423,-556,-1390,7990,124,-28,-38,9820,-6,-2,5160,5,175,38,5055,0,-1,0,0,-1,400,56.0,43343.0,81.39,87.61,-1,
 451443,-368,-728,7986,34,43,130,9821,-3,4,5168,1,176,62,5062,0,-1,0,0,-1,400,56.0,43359.0,81.39,87.61,-1,
 451453,-326,-1122,7860,-31,43,109,9821,-1,3,5168,4,182,79,5064,0,-1,0,0,-1,400,56.0,43376.0,81.28,87.61,-1,
 451463,-408,-920,7858,-84,-21,143,9821,-1,-2,5168,2,182,90,5064,0,-1,0,0,-1,400,56.0,43392.0,81.28,87.87,-1,
 451483,-354,-80,8138,-147,-12,188,9821,2,-1,5168,3,182,85,5064,0,-1,0,0,-1,400,56.0,43409.0,81.28,88.39,-1,
 451503,190,-416,8638,-176,70,117,9823,13,1,5160,1,179,95,5063,0,-1,0,0,-1,400,56.0,43426.0,81.28,88.92,-1,
 451523,-8,-580,8420,-124,73,102,9821,-7,-4,5160,5,182,65,5064,0,-1,0,0,-1,400,56.0,43442.0,81.28,89.86,-1,
 451533,-170,-388,8288,-65,43,122,9821,-1,0,5168,2,183,59,5063,0,-1,0,0,-1,400,56.0,43459.0,81.28,90.68,-1,
 451543,24,-34,8480,-13,12,137,9821,5,2,5176,0,180,56,5063,0,-1,0,0,-1,400,56.0,43492.0,81.17,92.8,-1,
 451553,400,254,8492,0,69,149,9822,0,0,5168,7,175,52,5063,0,-1,0,0,-1,400,56.0,43525.0,81.28,94.57,-1,
 451563,26,446,8578,20,30,152,9821,1,1,5160,1,177,73,5063,0,-1,0,0,-1,400,56.0,43559.0,81.17,95.78,-1,
