State time, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z, Encoder angle, Encoder velocity, Encoder acceleration, Motor voltage, Motor current, Battery voltage, Battery current, Ankle angle, Ankle vel, Percent Gait, Heelstrike Armed, Segmentation Trigger, Expected Duration, Current Command, Torque Command, Soft Sensor Time, Hip Soft Sensor, Knee Soft Sensor, MHE Percent Gait, 
 453155,120,-348,-8296,-15,-47,39,326,3,1,5176,-2,186,69,2456,0,-1,0,0,-1,400,56.0,42894.0,82.86,82.63,-1,
 453165,82,-394,-8328,-17,-54,43,325,-2,-2,5160,0,190,96,2457,0,-1,0,0,-1,400,56.0,42911.0,82.98,82.52,-1,
 453175,80,-308,-8272,-14,-63,39,325,-4,0,5168,-1,191,116,2457,0,-1,0,0,-1,400,56.0,42927.0,82.98,82.52,-1,
 453195,60,-370,-8300,-26,-72,45,325,-5,5,5152,2,191,104,2457,0,-1,0,0,-1,400,56.0,42944.0,82.98,82.52,-1,
 453225,116,-346,-8282,-18,-38,41,326,7,0,5168,0,192,98,2457,0,-1,0,0,-1,400,56.0,42961.0,83.09,82.52,-1,
 453265,78,-338,-8310,-22,-50,36,326,-1,5,5168,0,192,86,2458,0,-1,0,0,-1,400,56.0,42977.0,83.09,82.52,-1,
 453285,88,-334,-8260,-13,-63,38,325,-3,-1,5168,0,182,64,2457,0,-1,0,0,-1,400,56.0,42994.0,83.09,82.52,-1,
 453305,82,-324,-8302,-22,-60,36,325,-1,0,5168,-4,188,54,2457,0,-1,0,0,-1,400,56.0,43010.0,83.09,82.52,-1,
 453315,70,-330,-8310,-16,-35,40,326,1,4,5160,2,188,58,2457,0,-1,0,0,-1,400,56.0,43010.0,83.09,82.52,-1,
 453335,80,-342,-8284,-15,6,40,325,4,1,5168,1,178,50,2457,0,-1,0,0,-1,400,56.0,43027.0,83.09,82.52,-1,
 453345,90,-376,-8286,-14,-10,37,326,1,1,5168,1,179,26,2457,0,-1,0,0,-1,400,56.0,43044.0,83.09,82.52,-1,
 453365,106,-344,-8324,-20,-38,34,326,-2,1,5168,0,185,36,2456,0,-1,0,0,-1,400,56.0,43060.0,83.09,82.52,-1,
 453375,104,-344,-8318,-16,-43,32,324,-5,1,5160,0,183,13,2457,0,-1,0,0,-1,400,56.0,43109.0,83.21,82.63,-1,
 453385,106,-344,-8284,-24,-43,31,326,-2,1,5160,-4,181,3,2457,0,-1,0,0,-1,400,56.0,43127.0,83.21,82.63,-1,
 453425,90,-324,-8300,-23,-42,24,326,-5,3,5160,-2,182,26,2457,0,-1,0,0,-1,400,56.0,43143.0,83.09,82.63,-1,
 453435,66,-346,-8306,-24,-36,10,326,1,1,5184,-1,185,60,2457,0,-1,0,0,-1,400,56.0,43143.0,83.09,82.63,-1,
 453455,74,-350,-8282,-18,-55,10,325,-6,-4,5176,0,194,88,2457,0,-1,0,0,-1,400,56.0,43160.0,83.21,82.63,-1,
 453475,20,-476,-8266,-20,-10,-57,326,-1,0,5168,0,191,36,2456,0,-1,0,0,-1,400,56.0,43193.0,83.09,82.52,-1,
 453505,84,-372,-8272,-12,-6,-196,326,4,-2,5168,-2,179,22,2457,0,-1,0,0,-1,400,56.0,43210.0,83.09,82.52,-1,
 453525,122,-166,-8318,-18,-36,-161,326,4,2,5160,0,183,39,2456,0,-1,0,0,-1,400,56.0,43226.0,83.09,82.63,-1,
 453535,188,-190,-8334,-14,-12,-125,327,6,-1,5168,-1,180,20,2456,0,-1,0,0,-1,400,56.0,43243.0,83.21,82.52,-1,
 453555,234,-318,-8276,-5,5,4,326,8,2,5168,-3,182,-11,2456,0,-1,0,0,-1,400,56.0,43260.0,83.21,82.52,-1,
 453575,58,-354,-8342,-15,4,47,325,-3,5,5160,0,187,55,2456,0,-1,0,0,-1,400,56.0,43276.0,83.33,82.52,-1,
 453595,142,-366,-8276,-17,-42,42,325,0,0,5160,7,191,79,2456,0,-1,0,0,-1,400,56.0,43293.0,83.21,82.52,-1,
 453605,60,-322,-8288,-21,-50,42,325,-2,0,5168,0,190,46,2456,0,-1,0,0,-1,400,56.0,43309.0,83.21,82.52,-1,
 453615,142,-340,-8320,-17,-42,39,326,0,-2,5168,3,187,48,2457,0,-1,0,0,-1,400,56.0,43326.0,83.09,82.52,-1,
 453635,106,-330,-8324,-11,-14,35,326,-1,-2,5168,-3,186,32,2457,0,-1,0,0,-1,400,56.0,43343.0,83.09,82.52,-1,
 453645,116,-358,-8304,-13,-35,40,326,0,1,5168,4,187,70,2456,0,-1,0,0,-1,400,56.0,43359.0,83.09,82.52,-1,
 453665,146,-334,-8306,-23,-90,34,326,-3,-1,5168,-1,184,83,2458,0,-1,0,0,-1,400,56.0,43376.0,82.98,82.52,-1,
 453675,116,-356,-8312,-20,-84,38,325,0,-2,5168,1,187,75,2458,0,-1,0,0,-1,400,56.0,43392.0,83.09,82.52,-1,
 453685,102,-326,-8268,-16,-67,40,324,-7,-2,5160,-2,186,54,2457,0,-1,0,0,-1,400,56.0,43409.0,83.09,82.52,-1,
 453705,128,-352,-8338,-14,-45,37,325,-7,0,5160,-1,189,49,2456,0,-1,0,0,-1,400,56.0,43426.0,83.21,82.52,-1,
 453735,98,-348,-8256,-22,-63,43,325,1,1,5176,-2,192,40,2458,0,-1,0,0,-1,400,56.0,43442.0,83.33,82.63,-1,
 453755,78,-378,-8322,-24,-96,45,324,-5,0,5176,-4,192,108,2458,0,-1,0,0,-1,400,56.0,43459.0,83.33,82.63,-1,
 453765,108,-416,-8416,-26,-86,30,325,0,3,5168,2,194,117,2457,0,-1,0,0,-1,400,56.0,43475.0,83.33,82.63,-1,
 453795,-42,-472,-8316,-14,15,-98,325,-1,3,5168,1,196,108,2458,0,-1,0,0,-1,400,56.0,43492.0,83.33,82.75,-1,
 453815,22,-432,-8272,-17,-31,-222,326,5,1,5168,-3,185,88,2457,0,-1,0,0,-1,400,56.0,43509.0,83.33,82.63,-1,
 453845,14,-310,-8310,-19,-124,-377,325,-5,-4,5168,3,181,53,2458,0,-1,0,0,-1,400,56.0,43559.0,83.21,82.63,-1,
 453865,112,-268,-8280,-18,-48,-393,326,1,2,5168,0,180,51,2457,0,-1,0,0,-1,400,56.0,43575.0,83.21,82.63,-1,
 453885,156,-82,-8348,-18,-21,-298,325,-1,-1,5168,0,185,35,2457,0,-1,0,0,-1,400,56.0,43625.0,83.21,82.52,-1,
 453935,160,-298,-8292,-18,-47,78,325,1,-2,5176,4,192,84,2458,0,-1,0,0,-1,400,56.0,43642.0,83.21,82.52,-1,
 453965,60,-336,-8264,-14,-7,36,326,0,0,5168,1,188,106,2456,0,-1,0,0,-1,400,56.0,43691.0,83.21,82.4,-1,
 453995,114,-342,-8284,-14,-22,36,326,-1,-3,5168,3,180,72,2457,0,-1,0,0,-1,400,56.0,43758.0,83.21,82.4,-1,
 454065,134,-334,-8300,-13,-4,40,325,0,-6,5168,-1,187,64,2456,0,-1,0,0,-1,400,56.0,43874.0,83.33,82.63,-1,
 454075,138,-320,-8308,-18,-57,42,326,-1,-1,5168,0,187,62,2457,0,-1,0,0,-1,400,56.0,43891.0,83.33,82.52,-1,
 454185,116,-334,-8286,-20,-57,41,325,-1,4,5184,0,185,58,2457,0,-1,0,0,-1,400,56.0,43941.0,83.21,82.52,-1,
 454195,118,-296,-8300,-19,-49,36,327,-3,4,5168,-3,186,54,2457,0,-1,0,0,-1,400,56.0,44008.0,83.21,82.4,-1,
 454235,44,-440,-8320,-17,-44,-73,324,-1,-7,5168,0,189,60,2457,0,-1,0,0,-1,400,56.0,44024.0,83.21,82.4,-1,
 454245,58,-396,-8274,-15,-55,-97,326,4,1,5168,0,188,73,2456,0,-1,0,0,-1,400,56.0,44057.0,83.33,82.4,-1,
 454315,134,-182,-8310,-11,6,-58,325,0,2,5176,2,187,71,2458,0,-1,0,0,-1,400,56.0,44090.0,83.33,82.29,-1,
 454385,80,-382,-8268,-12,-5,44,326,-2,2,5168,0,185,59,2457,0,-1,0,0,-1,400,56.0,44157.0,83.21,82.18,-1,
 454435,168,-348,-8344,-23,-81,41,324,0,6,5176,0,189,67,2456,0,-1,0,0,-1,400,56.0,44190.0,83.33,82.18,-1,
 454495,66,-344,-8286,-22,-59,40,325,-3,0,5168,1,184,82,2456,0,-1,0,0,-1,400,56.0,44206.0,83.33,82.29,-1,
 454505,126,-348,-8318,-18,-62,42,325,3,5,5152,-3,183,59,2457,0,-1,0,0,-1,400,56.0,44256.0,83.44,82.4,-1,
 454525,114,-358,-8252,-19,-27,40,324,-4,-4,5160,1,191,54,2456,0,-1,0,0,-1,400,56.0,44273.0,83.44,82.4,-1,
 454555,122,-360,-8294,-13,-41,37,326,1,3,5152,0,189,67,2457,0,-1,0,0,-1,400,56.0,44289.0,83.44,82.4,-1,
 454575,104,-332,-8306,-21,-45,38,325,-4,1,5160,0,189,62,2457,0,-1,0,0,-1,400,56.0,44323.0,83.33,82.52,-1,
 454585,90,-346,-8294,-15,-33,42,325,-5,-2,5168,-3,190,65,2457,0,-1,0,0,-1,400,56.0,44339.0,83.33,82.52,-1,
 454635,96,-372,-8278,-17,-48,42,326,0,1,5168,-1,183,60,2456,0,-1,0,0,-1,400,56.0,44406.0,83.21,82.4,-1,
 454645,72,-390,-8318,-18,-55,35,325,-1,3,5176,-1,183,55,2456,0,-1,0,0,-1,400,56.0,44456.0,83.33,82.4,-1,
 454655,-14,-346,-8284,-18,-47,28,326,6,-4,5152,-1,183,44,2457,0,-1,0,0,-1,400,56.0,44472.0,83.33,82.4,-1,
 454715,132,-254,-8324,-12,3,-25,325,-8,1,5176,1,188,68,2456,0,-1,0,0,-1,400,56.0,44523.0,83.21,82.29,-1,
 454755,76,-328,-8268,-23,-94,45,325,3,-4,5160,1,188,71,2457,0,-1,0,0,-1,400,56.0,44539.0,83.21,82.29,-1,
 454765,98,-350,-8308,-16,-62,38,325,-7,0,5168,-1,187,67,2456,0,-1,0,0,-1,400,56.0,44572.0,83.21,82.29,-1,
 454825,68,-364,-8308,-15,-62,37,326,-2,7,5168,1,185,57,2457,0,-1,0,0,-1,400,56.0,44588.0,83.21,82.29,-1,
 454895,118,-360,-8282,-20,-86,40,325,0,4,5168,0,184,65,2458,0,-1,0,0,-1,400,56.0,44638.0,83.33,82.29,-1,
 454905,32,-338,-8268,-16,-71,42,325,1,-1,5160,0,185,59,2456,0,-1,0,0,-1,400,56.0,44655.0,83.44,82.4,-1,
 454945,112,-348,-8302,-14,-31,37,325,-2,0,5168,1,187,73,2456,0,-1,0,0,-1,400,56.0,44705.0,83.33,82.52,-1,
 454965,104,-342,-8290,-18,-37,43,326,1,3,5168,0,186,62,2457,0,-1,0,0,-1,400,56.0,44721.0,83.33,82.52,-1,
 455005,94,-360,-8320,-21,-57,39,326,2,0,5160,0,187,71,2456,0,-1,0,0,-1,400,56.0,44771.0,83.21,82.4,-1,
 455025,88,-346,-8222,-22,-53,27,325,-6,0,5160,0,185,47,2457,0,-1,0,0,-1,400,56.0,44838.0,83.21,82.4,-1,
 455035,58,-378,-8366,-26,-49,22,325,-1,-4,5152,1,188,80,2458,0,-1,0,0,-1,400,56.0,44854.0,83.21,82.4,-1,
 455075,84,-316,-8332,-19,-45,-50,326,-1,2,5168,1,189,53,2457,0,-1,0,0,-1,400,56.0,44905.0,83.33,82.4,-1,
 455085,102,-240,-8326,-8,-19,-46,326,1,-3,5168,1,189,59,2456,0,-1,0,0,-1,400,56.0,44905.0,83.33,82.4,-1,
 455145,86,-334,-8256,-22,-99,38,326,1,-1,5168,1,181,62,2456,0,-1,0,0,-1,400,56.0,44971.0,83.09,82.29,-1,
 455215,134,-354,-8350,-17,-58,41,325,-2,3,5168,-1,187,77,2456,0,-1,0,0,-1,400,56.0,45020.0,83.21,82.4,-1,
 455275,90,-344,-8252,-12,-20,37,325,6,-5,5168,1,188,64,2458,0,-1,0,0,-1,400,56.0,45054.0,83.33,82.4,-1,
 455285,122,-376,-8270,-13,-33,37,327,5,5,5160,-1,186,61,2458,0,-1,0,0,-1,400,56.0,45070.0,83.33,82.4,-1,
 455355,116,-340,-8264,-12,-73,39,326,0,-1,5168,0,189,31,2457,0,-1,0,0,-1,400,56.0,45103.0,83.33,82.4,-1,
 455375,86,-356,-8354,-25,-60,38,324,-6,-3,5168,0,187,87,2458,0,-1,0,0,-1,400,56.0,45120.0,83.33,82.52,-1,
 455425,204,-328,-8134,-11,-30,39,325,1,-1,5168,2,192,53,2456,0,-1,0,0,-1,400,56.0,45137.0,83.21,82.52,-1,
 455435,138,-316,-8332,-21,-57,36,325,-2,-1,5168,-2,192,56,2457,0,-1,0,0,-1,400,56.0,45153.0,83.21,82.52,-1,
 455455,52,-346,-8314,-19,-80,40,326,8,-1,5168,2,193,87,2457,0,-1,0,0,-1,400,56.0,45170.0,83.21,82.52,-1,
 455475,72,-344,-8326,-25,-61,42,325,0,4,5168,2,191,76,2456,0,-1,0,0,-1,400,56.0,45186.0,83.21,82.52,-1,
 455485,126,-352,-8296,-16,-42,41,326,9,2,5168,2,188,82,2457,0,-1,0,0,-1,400,56.0,45204.0,83.21,82.52,-1,
 455515,98,-384,-8308,-26,-71,29,327,8,-1,5160,2,184,70,2456,0,-1,0,0,-1,400,56.0,45220.0,83.21,82.52,-1,
 455525,82,-338,-8332,-25,-62,30,325,-1,0,5168,1,187,79,2457,0,-1,0,0,-1,400,56.0,45236.0,83.21,82.52,-1,
 455545,116,-310,-8348,-5,30,45,325,1,1,5168,0,187,35,2456,0,-1,0,0,-1,400,56.0,45253.0,83.21,82.52,-1,
 455565,82,-336,-8294,-15,8,40,326,-5,1,5160,2,196,61,2456,0,-1,0,0,-1,400,56.0,45270.0,83.33,82.4,-1,
 455585,78,-364,-8306,-8,-64,41,326,0,-6,5168,-1,198,116,2458,0,-1,0,0,-1,400,56.0,45286.0,83.33,82.4,-1,
 455605,124,-344,-8248,-11,-72,45,325,-7,-1,5176,0,190,82,2456,0,-1,0,0,-1,400,56.0,45303.0,83.44,82.4,-1,
 455615,116,-334,-8284,-5,-55,44,326,2,0,5160,-2,191,87,2456,0,-1,0,0,-1,400,56.0,45319.0,83.44,82.4,-1,
 455635,98,-386,-8346,-7,-30,45,326,0,4,5160,0,190,94,2456,0,-1,0,0,-1,400,56.0,45336.0,83.44,82.4,-1,
 455655,128,-352,-8274,-24,-9,38,325,3,1,5160,0,186,75,2457,0,-1,0,0,-1,400,56.0,45353.0,83.33,82.29,-1,
 455665,80,-346,-8296,-19,-19,38,325,-2,-2,5160,0,185,87,2457,0,-1,0,0,-1,400,56.0,45369.0,83.33,82.4,-1,
 455675,74,-322,-8266,-9,-38,41,325,0,2,5168,-1,188,87,2456,0,-1,0,0,-1,400,56.0,45386.0,83.33,82.29,-1,
 455695,102,-324,-8294,-25,-44,41,326,1,2,5160,-1,189,84,2457,0,-1,0,0,-1,400,56.0,45402.0,83.33,82.29,-1,
 455715,108,-324,-8310,-14,-43,41,326,6,4,5160,-2,188,59,2456,0,-1,0,0,-1,400,56.0,45420.0,83.33,82.4,-1,
 455735,96,-350,-8288,-23,-42,36,326,3,-1,5168,0,187,81,2457,0,-1,0,0,-1,400,56.0,45436.0,83.33,82.4,-1,
 455745,110,-340,-8298,-19,-36,41,325,1,2,5160,0,185,70,2456,0,-1,0,0,-1,400,56.0,45452.0,83.33,82.4,-1,
 455765,110,-356,-8266,-18,-39,41,324,-2,0,5160,-1,189,33,2457,0,-1,0,0,-1,400,56.0,45469.0,83.33,82.4,-1,
 455795,104,-356,-8300,-19,-63,44,325,3,3,5160,-2,185,67,2457,0,-1,0,0,-1,400,56.0,45485.0,83.33,82.4,-1,
 455805,80,-338,-8292,-18,-45,37,325,-2,-4,5168,2,181,56,2457,0,-1,0,0,-1,400,56.0,45503.0,83.33,82.52,-1,
 455825,178,-340,-8260,-18,-31,46,326,-2,-2,5160,0,186,69,2457,0,-1,0,0,-1,400,56.0,45535.0,83.33,82.52,-1,
 455845,58,-386,-8302,-15,-59,45,326,6,-1,5160,1,179,34,2457,0,-1,0,0,-1,400,56.0,45552.0,83.33,82.52,-1,
 455865,42,-326,-8310,-24,-69,15,325,-2,-3,5168,3,182,49,2457,0,-1,0,0,-1,400,56.0,45569.0,83.33,82.52,-1,
 455885,96,-430,-8298,-17,-55,-26,325,1,1,5168,0,182,52,2456,0,-1,0,0,-1,400,56.0,45585.0,83.33,82.52,-1,
 455905,82,-302,-8314,-18,-3,-29,326,0,-2,5168,-3,186,39,2457,0,-1,0,0,-1,400,56.0,45602.0,83.33,82.52,-1,
 455925,228,-318,-8296,-6,26,13,324,0,-3,5160,5,187,34,2457,0,-1,0,0,-1,400,56.0,45618.0,83.21,82.52,-1,
 455935,214,-348,-8264,-12,-3,42,325,-5,2,5176,4,182,34,2457,0,-1,0,0,-1,400,56.0,45635.0,83.21,82.52,-1,
 455945,76,-314,-8276,-10,-64,49,325,-5,-4,5160,5,179,46,2457,0,-1,0,0,-1,400,56.0,45668.0,83.33,82.4,-1,
 455965,118,-338,-8366,-18,-61,42,326,-3,0,5168,0,188,88,2458,0,-1,0,0,-1,400,56.0,45685.0,83.33,82.4,-1,
 455985,82,-326,-8268,-18,-14,39,325,3,0,5176,-2,181,33,2456,0,-1,0,0,-1,400,56.0,45701.0,83.33,82.4,-1,
 456015,124,-342,-8296,-17,-38,38,326,1,1,5168,-1,185,139,2457,0,-1,0,0,-1,400,56.0,45719.0,83.33,82.4,-1,
 456025,94,-338,-8294,-15,-49,41,326,0,1,5168,-4,186,136,2456,0,-1,0,0,-1,400,56.0,45735.0,83.33,82.4,-1,
 456035,76,-334,-8286,-9,-53,40,326,3,-1,5168,-3,185,113,2457,0,-1,0,0,-1,400,56.0,45735.0,83.33,82.4,-1,
 456055,68,-368,-8280,-14,-36,40,325,0,-2,5176,-1,190,67,2457,0,-1,0,0,-1,400,56.0,45751.0,83.33,82.29,-1,
 456075,128,-352,-8346,-13,-37,39,325,0,2,5168,2,192,48,2458,0,-1,0,0,-1,400,56.0,45768.0,83.33,82.29,-1,
 456095,124,-332,-8298,-12,-42,40,325,-5,-3,5168,0,185,20,2457,0,-1,0,0,-1,400,56.0,45784.0,83.33,82.29,-1,
 456115,76,-316,-8342,-15,-67,43,325,-3,-3,5168,-2,184,16,2457,0,-1,0,0,-1,400,56.0,45818.0,83.33,82.29,-1,
 456125,78,-314,-8326,-21,-46,41,325,7,1,5168,2,185,41,2457,0,-1,0,0,-1,400,56.0,45834.0,83.33,82.29,-1,
 456145,114,-378,-8290,-18,-20,38,325,-7,0,5152,1,179,18,2457,0,-1,0,0,-1,400,56.0,45851.0,83.33,82.29,-1,
 456155,94,-344,-8298,-18,-22,45,326,0,-1,5168,1,180,-2,2457,0,-1,0,0,-1,400,56.0,45868.0,83.33,82.29,-1,
 456175,120,-356,-8284,-16,-43,39,326,-1,4,5160,4,188,34,2457,0,-1,0,0,-1,400,56.0,45885.0,83.33,82.29,-1,
 456195,80,-348,-8298,-19,-46,41,327,3,8,5168,1,188,32,2458,0,-1,0,0,-1,400,56.0,45901.0,83.33,82.29,-1,
 456215,118,-334,-8296,-17,-31,36,325,0,-2,5168,-1,184,42,2457,0,-1,0,0,-1,400,56.0,45917.0,83.33,82.4,-1,
 456235,100,-332,-8308,-22,-33,41,325,-9,-3,5168,-2,182,32,2457,0,-1,0,0,-1,400,56.0,45934.0,83.33,82.4,-1,
 456245,114,-332,-8296,-14,-47,38,326,0,-1,5168,2,183,40,2457,0,-1,0,0,-1,400,56.0,45951.0,83.33,82.4,-1,
 456275,98,-346,-8282,-22,-65,39,324,-11,-4,5160,2,192,43,2456,0,-1,0,0,-1,400,56.0,45967.0,83.33,82.4,-1,
 456285,132,-342,-8316,-15,-49,40,325,0,-3,5168,-4,189,23,2458,0,-1,0,0,-1,400,56.0,46000.0,83.33,82.4,-1,
 456305,108,-328,-8300,-18,-20,40,325,0,2,5176,-3,185,52,2456,0,-1,0,0,-1,400,56.0,46018.0,83.33,82.4,-1,
 456315,124,-338,-8304,-17,-21,40,324,1,-2,5168,1,186,69,2457,0,-1,0,0,-1,400,56.0,46018.0,83.33,82.4,-1,
 456335,90,-308,-8298,-17,-40,38,325,-4,-3,5168,0,188,124,2457,0,-1,0,0,-1,400,56.0,46034.0,83.33,82.4,-1,
 456345,26,-378,-8332,-14,-44,42,326,3,-1,5168,-1,187,89,2457,0,-1,0,0,-1,400,56.0,46050.0,83.33,82.4,-1,
 456375,154,-414,-8218,-12,-6,40,324,-2,-3,5160,-2,189,47,2456,0,-1,0,0,-1,400,56.0,46067.0,83.33,82.4,-1,
 456385,64,-374,-8208,-11,3,41,326,0,2,5176,0,189,53,2457,0,-1,0,0,-1,400,56.0,46083.0,83.44,82.4,-1,
 456395,14,-378,-8286,-14,-18,41,325,-11,-2,5168,0,191,67,2456,0,-1,0,0,-1,400,56.0,46101.0,83.33,82.4,-1,
 456425,46,-268,-8324,-17,-62,43,326,3,0,5168,0,191,59,2457,0,-1,0,0,-1,400,56.0,46117.0,83.33,82.4,-1,
 456435,66,-408,-8306,-17,-44,39,326,4,-1,5168,0,185,38,2456,0,-1,0,0,-1,400,56.0,46133.0,83.33,82.4,-1,
 456445,118,-274,-8280,-17,-23,43,325,-3,1,5168,0,185,41,2457,0,-1,0,0,-1,400,56.0,46133.0,83.33,82.4,-1,
 456455,122,-342,-8342,-12,-19,43,326,0,-6,5168,3,188,55,2457,0,-1,0,0,-1,400,56.0,46150.0,83.33,82.4,-1,
 456465,70,-266,-8294,-13,-25,37,325,-2,0,5160,-2,188,69,2456,0,-1,0,0,-1,400,56.0,46167.0,83.33,82.4,-1,
 456485,144,-332,-8340,-22,-51,42,324,0,2,5168,0,189,85,2457,0,-1,0,0,-1,400,56.0,46184.0,83.33,82.4,-1,
 456505,56,-330,-8282,-19,-51,40,326,0,-4,5168,5,189,69,2457,0,-1,0,0,-1,400,56.0,46200.0,83.33,82.4,-1,
 456515,86,-368,-8336,-15,-44,41,326,-6,-5,5176,-1,189,63,2457,0,-1,0,0,-1,400,56.0,46216.0,83.33,82.29,-1,
 456535,102,-334,-8366,-20,-41,36,325,-5,-2,5168,0,191,26,2456,0,-1,0,0,-1,400,56.0,46250.0,83.33,82.4,-1,
 456555,120,-322,-8298,-14,-39,43,326,5,-1,5168,1,188,50,2456,0,-1,0,0,-1,400,56.0,46266.0,83.33,82.4,-1,
 456585,106,-372,-8328,-20,-41,36,326,7,-4,5168,-2,184,39,2457,0,-1,0,0,-1,400,56.0,46317.0,83.33,82.4,-1,
 456615,70,-350,-8282,-14,-54,36,324,-3,2,5168,1,184,57,2457,0,-1,0,0,-1,400,56.0,46333.0,83.33,82.29,-1,
 456645,94,-336,-8304,-12,-36,36,325,2,2,5176,0,185,61,2457,0,-1,0,0,-1,400,56.0,46349.0,83.33,82.29,-1,
 456655,120,-330,-8270,-12,-50,39,325,0,0,5168,-4,184,50,2457,0,-1,0,0,-1,400,56.0,46366.0,83.33,82.4,-1,
 456685,134,-342,-8328,-22,-73,40,326,3,3,5168,0,189,68,2457,0,-1,0,0,-1,400,56.0,46382.0,83.33,82.4,-1,
 456705,66,-340,-8306,-14,-16,40,325,0,-3,5168,-5,190,61,2457,0,-1,0,0,-1,400,56.0,46400.0,83.33,82.4,-1,
 456725,80,-320,-8288,-19,-34,42,325,0,1,5168,3,188,44,2457,0,-1,0,0,-1,400,56.0,46416.0,83.21,82.4,-1,
 456735,140,-394,-8286,-16,-56,41,325,0,-2,5160,-1,185,47,2457,0,-1,0,0,-1,400,56.0,46449.0,83.33,82.4,-1,
 456765,82,-346,-8298,-12,-43,43,327,2,-4,5168,-2,183,55,2456,0,-1,0,0,-1,400,56.0,46466.0,83.33,82.29,-1,
 456775,82,-336,-8372,-11,-7,41,327,5,2,5160,1,182,41,2457,0,-1,0,0,-1,400,56.0,46483.0,83.33,82.4,-1,
 456805,-84,-288,-8202,-11,-44,41,325,-3,0,5168,0,183,90,2456,0,-1,0,0,-1,400,56.0,46499.0,83.33,82.4,-1,
 456815,-84,-176,-8224,-13,-66,41,326,7,-2,5168,-2,185,91,2456,0,-1,0,0,-1,400,56.0,46515.0,83.33,82.29,-1,
 456825,-104,-210,-8370,-17,-77,43,325,-2,1,5168,0,184,73,2456,0,-1,0,0,-1,400,56.0,46532.0,83.33,82.29,-1,
 456835,112,-328,-8062,-19,-64,45,325,-1,-3,5168,-1,184,20,2456,0,-1,0,0,-1,400,56.0,46532.0,83.33,82.29,-1,
 456865,82,-530,-8768,-15,-15,44,325,0,-1,5176,-1,184,26,2456,0,-1,0,0,-1,400,56.0,46565.0,83.44,82.29,-1,
 456885,142,-384,-8400,-15,-2,41,325,0,-1,5168,1,189,34,2456,0,-1,0,0,-1,400,56.0,46616.0,83.44,82.18,-1,
 456905,-68,-234,-8316,-11,-27,39,325,0,0,5168,-2,186,82,2456,0,-1,0,0,-1,400,56.0,46632.0,83.44,82.18,-1,
 456915,34,-374,-8306,-21,-45,44,326,-3,4,5168,1,189,98,2456,0,-1,0,0,-1,400,56.0,46648.0,83.33,82.29,-1,
 456925,244,-396,-8380,-24,-52,44,325,-7,2,5168,0,193,108,2457,0,-1,0,0,-1,400,56.0,46681.0,83.33,82.18,-1,
 456935,124,-354,-8344,-20,-63,38,326,-1,-2,5176,0,192,88,2456,0,-1,0,0,-1,400,56.0,46681.0,83.33,82.18,-1,
 456945,32,-284,-8234,-21,-62,37,327,3,1,5168,-3,189,81,2456,0,-1,0,0,-1,400,56.0,46699.0,83.33,82.18,-1,
 456995,310,-404,-8078,-16,-35,39,325,3,-2,5168,-6,188,64,2456,0,-1,0,0,-1,400,56.0,46715.0,83.33,82.29,-1,
 457005,-90,-198,-8368,-25,-63,39,325,-2,-1,5176,-3,191,76,2457,0,-1,0,0,-1,400,56.0,46731.0,83.33,82.4,-1,
 457015,160,-400,-8664,-22,-64,34,325,3,1,5168,2,196,100,2457,0,-1,0,0,-1,400,56.0,46748.0,83.33,82.4,-1,
 457035,-90,-316,-8356,-21,-59,40,326,5,2,5168,1,195,116,2456,0,-1,0,0,-1,400,56.0,46765.0,83.33,82.52,-1,
 457045,50,-304,-8090,-17,-52,37,325,0,3,5168,0,193,95,2456,0,-1,0,0,-1,400,56.0,46782.0,83.33,82.52,-1,
 457075,260,-392,-8092,-25,-65,38,326,11,0,5168,0,188,54,2457,0,-1,0,0,-1,400,56.0,46798.0,83.33,82.52,-1,
 457095,56,-318,-8268,-13,-73,44,325,5,-1,5168,-8,187,42,2457,0,-1,0,0,-1,400,56.0,46814.0,83.33,82.52,-1,
 457125,190,-282,-8302,-12,55,36,324,-3,-4,5168,2,185,49,2458,0,-1,0,0,-1,400,56.0,46831.0,83.33,82.52,-1,
 457145,240,-344,-8184,-14,-15,35,326,1,2,5168,-3,186,65,2456,0,-1,0,0,-1,400,56.0,46848.0,83.33,82.52,-1,
 457155,306,-386,-8084,-12,-56,37,326,7,-2,5160,3,186,55,2457,0,-1,0,0,-1,400,56.0,46864.0,83.33,82.4,-1,
 457175,50,-264,-8008,-18,-90,44,325,10,2,5168,2,188,9,2457,0,-1,0,0,-1,400,56.0,46881.0,83.33,82.4,-1,
 457185,160,-410,-8388,-17,-66,42,325,-1,0,5168,-2,189,26,2456,0,-1,0,0,-1,400,56.0,46897.0,83.33,82.4,-1,
 457215,50,-360,-8302,-17,-19,41,326,5,-2,5176,-4,186,88,2456,0,-1,0,0,-1,400,56.0,46915.0,83.33,82.4,-1,
 457225,118,-406,-8336,-16,-36,42,326,9,0,5160,-2,190,87,2457,0,-1,0,0,-1,400,56.0,46947.0,83.33,82.4,-1,
 457245,110,-348,-8272,-17,-33,39,325,3,-2,5168,3,187,65,2456,0,-1,0,0,-1,400,56.0,46964.0,83.33,82.4,-1,
